participant_id,condition,accuracy,button_response,clicks,coding,correct,expected,internal_node_id,keyboard_response,question_order,response,response_source,rt,stimulus,time_elapsed,trial_index,trial_type,triplet_id,error
89,masc lex 1,,,"[{'time': 6715.299999952316, 'location': 0.778}]",NEGATIVE,,,0.0-35.0-0.9,,,0.778,,8744,The freedom that children are given should be determined by their age and maturity level and not by their sex.<br><br>,263528,44,html-vas-response,,
89,masc lex 1,,,"[{'time': 5774.599999904633, 'location': 0.166}]",POSITIVE,,,0.0-35.0-0.10,,,0.166,,6466,A father’s major responsibility is to provide financially for his children.<br><br>,269995,45,html-vas-response,,
89,masc lex 1,,,"[{'time': 3957.399999976158, 'location': 0.922015625}]",NEGATIVE,,,0.0-35.0-0.11,,,0.922015625,,4657,People can be both aggressive and nurturing regardless of sex.<br><br>,274653,46,html-vas-response,,
89,masc lex 1,,,"[{'time': 4483.700000047684, 'location': 0.764}]",NEGATIVE,,,0.0-35.0-0.12,,,0.764,,5287,Tasks around the house should not be assigned by sex.<br><br>,279941,47,html-vas-response,,
89,masc lex 1,,,,,,,0.0-36.0,,,0,,4070,"<p><font size='3'>You have completed the questionnaire. There will now be an optional survey. Please answer the following questions if you feel comfortable doing so. <br><br>When you're ready to procede, click ‘Continue’.</font></p>",284012,48,html-button-response,,
89,masc lex 1,,,,,,,0.0-37.0,,[0],{'Q0': 2},,6059,,290072,49,survey-likert,,
89,masc lex 1,[],,,,,,0.0-38.0,,,"{'age': '26', 'P0_Q0': None, 'enjoy': 'Better than the average experiment', 'gender': 'Male', 'correct': 'Yes', 'payment': 'The payment was fair', 'comments': '', 'language': 'English', 'education': 'Graduated college'}",,43634,,333747,50,survey,,
89,masc lex 1,,,,,,,0.0-39.0,,,0,,3837,Thank you for your time! Please click 'Finish' and then wait a moment until you're directed back to Prolific.<br><br>,337584,51,html-button-response,,
41,masc lex 1,,,,,,,0.0-0.0,,,0,,38427,"<p><font size=""3"">DESCRIPTION: You are invited to participate in a research study. Its general purpose is to understand how people perceive written stimuli. You will be asked to read a series of sentences and provide judgments about the social characteristics of the speakers of these sentences. <br><br>RISKS AND BENEFITS: There are no known risks, costs, or discomforts in this study and this judgment is based on a large body of experiments with the same or similar procedures with people of similar ages, sex, origins, etc.  We cannot and do not guarantee or promise that you will receive any benefits from this study. You will help us to understand how people perceive written stimuli.<br><br>PAYMENTS: You will be paid at the posted rate. <br><br>SUBJECT RIGHTS: If you have read this form and have decided to participate in this project, please understand your participation is voluntary and you have the right to withdraw your consent or discontinue participation at any time without penalty or loss of benefits to which you are otherwise entitled. You have the right to refuse to answer particular questions. Your individual privacy will be maintained in all published and written data resulting from the study. <br><br> CONTACT INFORMATION: If you have any questions, concerns or complaints about this research study, its procedures, risks and benefits, you should contact the Protocol Director Meghan Sumner at (650)-725-9336. If you are not satisfied with how this study is being conducted, or if you have any concerns, complaints, or general questions about the research or your rights as a participant, please contact the Stanford Institutional Review Board (IRB) to speak to someone independent of the research team at (650)-723-2480 or toll free at 1-866-680-2906. You can also write to the Stanford IRB, Stanford University, 3000 El Camino Real, Five Palo Alto Square, 4th Floor, Palo Alto, CA 94306 USA.<br><br>WAIVER OF DOCUMENTATION: If you agree to participate in this research, please continue on to the next page.</font></p>",38432,0,html-button-response,,
41,masc lex 1,,,,,,,0.0-1.0,,,0,,24330,"<p><font size='3'>In this experiment, you will read a series of sentences. Each sentence has been produced by a different speaker. After reading each sentence, you will be asked to rate the social characteristics of its speaker. To rate the social characteristics of a speaker, click along the scale. After providing your rating, you can proceed to the next trial by clicking 'Continue'. Some trials will have comprehension questions. To complete these, click on the button with the correct answer. <br><br>When you're ready to begin, click ‘Start’.</font></p>",62763,1,html-button-response,,
41,masc lex 1,,,"[{'time': 3263.6999999997206, 'location': 0.338}, {'time': 4020.899999999907, 'location': 0.45}, {'time': 4614, 'location': 0.478}, {'time': 5373, 'location': 0.492}, {'time': 6026.199999999721, 'location': 0.504}]",,,masc,0.0-2.0,,,0.504,,7327,"['<p style=""font-weight:bold;"">When is lunch? I\'m seriously starving.</p><br><br>How masculine is the speaker of this sentence?<br><br>']",70098,2,html-vas-response,3,
41,masc lex 1,correct,1,,,1,,0.0-3.0,,,,button,1717,What meal is the speaker asking about?<br><br>,71816,3,html-multi-response,,
41,masc lex 1,,,"[{'time': 2851.899999999907, 'location': 0.49}]",,,masc,0.0-4.0,,,0.49,,5356,"['<p style=""font-weight:bold;"">Can I take a look at your answer? </p><br><br>How masculine is the speaker of this sentence?<br><br>']",77174,4,html-vas-response,1,
41,masc lex 1,incorrect,0,,,1,,0.0-5.0,,,,button,3584,What did the speaker ask to see?<br><br>,80758,5,html-multi-response,,
41,masc lex 1,,,"[{'time': 4913.299999999814, 'location': 0.442}, {'time': 6060.5, 'location': 0.396}]",,,non_masc,0.0-6.0,,,0.396,,7220,"['<p style=""font-weight:bold;"">I bought an amber shirt last Friday.</p><br><br>How masculine is the speaker of this sentence?<br><br>']",87979,6,html-vas-response,13,
41,masc lex 1,,,"[{'time': 2479.100000000093, 'location': 0.504}]",,,masc,0.0-7.0,,,0.504,,4437,"['<p style=""font-weight:bold;"">Without a map, we are fully lost.</p><br><br>How masculine is the speaker of this sentence?<br><br>']",92418,7,html-vas-response,5,
41,masc lex 1,correct,1,,,1,,0.0-8.0,,,,button,6423,True or False: The speaker believes they will be lost without a GPS.<br><br>,98842,8,html-multi-response,,
41,masc lex 1,,,"[{'time': 3670.2999999998137, 'location': 0.492}]",,,neutral,0.0-9.0,,,0.492,,4630,"['<p style=""font-weight:bold;"">The party last night was really cool.</p><br><br>How masculine is the speaker of this sentence?<br><br>']",103472,9,html-vas-response,19,
41,masc lex 1,,,"[{'time': 2051.100000000093, 'location': 0.5}]",,,non_masc,0.0-10.0,,,0.5,,2813,"['<p style=""font-weight:bold;"">My office is terribly boring.</p><br><br>How masculine is the speaker of this sentence?<br><br>']",106287,10,html-vas-response,16,
41,masc lex 1,,,"[{'time': 5026.700000000186, 'location': 0.32}]",,,neutral,0.0-11.0,,,0.32,,5548,"['<p style=""font-weight:bold;"">I\'m surprised how tasty that taco was.</p><br><br>How masculine is the speaker of this sentence?<br><br>']",111835,11,html-vas-response,17,
41,masc lex 1,,,"[{'time': 2874.2000000001863, 'location': 0.494}]",,,non_masc,0.0-12.0,,,0.494,,3544,"['<p style=""font-weight:bold;"">Some people think that show was super entertaining.</p><br><br>How masculine is the speaker of this sentence?<br><br>']",115381,12,html-vas-response,15,
41,masc lex 1,,,"[{'time': 2262.2999999998137, 'location': 0.484}]",,,neutral,0.0-13.0,,,0.484,,3540,"['<p style=""font-weight:bold;"">My bad, I didn\'t see you there.</p><br><br>How masculine is the speaker of this sentence?<br><br>']",118921,13,html-vas-response,21,
41,masc lex 1,,,"[{'time': 2073.2999999998137, 'location': 0.674}]",,,masc,0.0-14.0,,,0.674,,2709,"['<p style=""font-weight:bold;"">I bought a blue shirt last Friday.</p><br><br>How masculine is the speaker of this sentence?<br><br>']",121630,14,html-vas-response,8,
41,masc lex 1,correct,1,,,1,,0.0-15.0,,,,button,1569,What color shirt did the speaker purchase?<br><br>,123200,15,html-multi-response,,
41,masc lex 1,,,"[{'time': 2359.600000000093, 'location': 0.508}]",,,neutral,0.0-16.0,,,0.508,,3178,"['<p style=""font-weight:bold;"">That\'s a funny thing to say.</p><br><br>How masculine is the speaker of this sentence?<br><br>']",126379,16,html-vas-response,20,
41,masc lex 1,,,"[{'time': 2502.5, 'location': 0.504}]",,,neutral,0.0-17.0,,,0.504,,3731,"['<p style=""font-weight:bold;"">I feel sorry for the old thing.</p><br><br>How masculine is the speaker of this sentence?<br><br>']",130110,17,html-vas-response,22,
41,masc lex 1,,,"[{'time': 2506.399999999907, 'location': 0.5}]",,,masc,0.0-18.0,,,0.5,,3081,"['<p style=""font-weight:bold;"">Chase was pretty tired on Monday.</p><br><br>How masculine is the speaker of this sentence?<br><br>']",133192,18,html-vas-response,6,
41,masc lex 1,correct,2,,,2,,0.0-19.0,,,,button,1287,Who was tired?<br><br>,134479,19,html-multi-response,,
41,masc lex 1,,,"[{'time': 9221.19999999972, 'location': 0.11}]",,,non_masc,0.0-20.0,,,0.11,,9864,"['<p style=""font-weight:bold;"">I can\'t stop giggling -- that was really funny.</p><br><br>How masculine is the speaker of this sentence?<br><br>']",144344,20,html-vas-response,10,
41,masc lex 1,,,"[{'time': 2827.5, 'location': 0.132}, {'time': 4202.9000000003725, 'location': 0.01}]",,,non_masc,0.0-21.0,,,0.01,,4995,"['<p style=""font-weight:bold;"">I hear what you\'re saying, darling.</p><br><br>How masculine is the speaker of this sentence?<br><br>']",149340,21,html-vas-response,9,
41,masc lex 1,,,"[{'time': 2687.399999999907, 'location': 0.338}, {'time': 3699.7999999998137, 'location': 0.258}]",,,non_masc,0.0-22.0,,,0.258,,4218,"['<p style=""font-weight:bold;"">My workout yesterday had me feeling cute.</p><br><br>How masculine is the speaker of this sentence?<br><br>']",153558,22,html-vas-response,11,
41,masc lex 1,,,"[{'time': 2155.399999999907, 'location': 0.528}, {'time': 3035.600000000093, 'location': 0.488}, {'time': 3638.5, 'location': 0.5}]",,,neutral,0.0-23.0,,,0.5,,4193,"['<p style=""font-weight:bold;"">I think that article was well-researched.</p><br><br>How masculine is the speaker of this sentence?<br><br>']",157752,23,html-vas-response,24,
41,masc lex 1,,,"[{'time': 2782.2999999998137, 'location': 0.486}]",,,masc,0.0-24.0,,,0.486,,3609,"['<p style=""font-weight:bold;"">At the beach, I took the coolest picture of the sunset.</p><br><br>How masculine is the speaker of this sentence?<br><br>']",161361,24,html-vas-response,7,
41,masc lex 1,correct,0,,,0,,0.0-25.0,,,,button,1898,What did the speaker photograph?<br><br>,163260,25,html-multi-response,,
41,masc lex 1,,,"[{'time': 3638.399999999907, 'location': 0.52}]",,,non_masc,0.0-26.0,,,0.52,,4510,"['<p style=""font-weight:bold;"">My sister just wanted to let you know that she will be late. </p><br><br>How masculine is the speaker of this sentence?<br><br>']",167771,26,html-vas-response,12,
41,masc lex 1,,,"[{'time': 1900.4000000003723, 'location': 0.488}, {'time': 2830.600000000093, 'location': 0.498}]",,,neutral,0.0-27.0,,,0.498,,3509,"['<p style=""font-weight:bold;"">I hear what you\'re saying, Sam.</p><br><br>How masculine is the speaker of this sentence?<br><br>']",171281,27,html-vas-response,23,
41,masc lex 1,,,"[{'time': 2004.3000000002792, 'location': 0.5}]",,,neutral,0.0-28.0,,,0.5,,2525,"['<p style=""font-weight:bold;"">Your presentation sounded great.</p><br><br>How masculine is the speaker of this sentence?<br><br>']",173807,28,html-vas-response,18,
41,masc lex 1,,,"[{'time': 2594.399999999907, 'location': 0.5}]",,,masc,0.0-29.0,,,0.5,,3311,"['<p style=""font-weight:bold;"">Dude, you won\'t believe who I bumped into this week.</p><br><br>How masculine is the speaker of this sentence?<br><br>']",177118,29,html-vas-response,2,
41,masc lex 1,incorrect,0,,,1,,0.0-30.0,,,,button,4719,True or False: The speaker expressed that they bumped into someone two weeks ago.<br><br>,181838,30,html-multi-response,,
41,masc lex 1,,,"[{'time': 1831.2999999998135, 'location': 0.498}, {'time': 2832.399999999907, 'location': 0.13}]",,,non_masc,0.0-31.0,,,0.13,,3625,"['<p style=""font-weight:bold;"">I\'m surprised how yummy that burger was.</p><br><br>How masculine is the speaker of this sentence?<br><br>']",185465,31,html-vas-response,14,
41,masc lex 1,,,"[{'time': 1968.5, 'location': 0.516}, {'time': 3182.7000000001863, 'location': 0.5}, {'time': 3989.7999999998137, 'location': 0.504}]",,,masc,0.0-32.0,,,0.504,,4629,"['<p style=""font-weight:bold;"">I see you got new purple mugs.</p><br><br>How masculine is the speaker of this sentence?<br><br>']",190094,32,html-vas-response,4,
41,masc lex 1,correct,0,,,0,,0.0-33.0,,,,button,2444,What type of dish is the speaker commenting on?<br><br>,192539,33,html-multi-response,,
41,masc lex 1,,,,,,,0.0-34.0,,,0,,8062,"<p><font size='3'>You have completed the experimental trials. You will now complete a short questionnaire. During the questionnaire, you will see a series of statements alongside a scale. Click along the scale to indicate how much you agree or disagree with the statement. Upon completion of the questionnaire, you will be asked to fill out an optional demographic survey. <br><br>When you're ready to begin the questionnaire, click ‘Continue’.</font></p>",200601,34,html-button-response,,
41,masc lex 1,,,"[{'time': 3991.400000000373, 'location': 0.482}]",POSITIVE,,,0.0-35.0-0.0,,,0.482,,4862,Mothers should work only if necessary.<br><br>,205464,35,html-vas-response,,
41,masc lex 1,,,"[{'time': 2442.8000000002794, 'location': 0.68}]",POSITIVE,,,0.0-35.0-0.1,,,0.68,,3063,Girls should be protected and watched over more than boys.<br><br>,208529,36,html-vas-response,,
41,masc lex 1,,,"[{'time': 4659.799999999814, 'location': 0.944}, {'time': 5013.799999999814, 'location': 0.984}, {'time': 5899.899999999907, 'location': 0.994}]",NEGATIVE,,,0.0-35.0-0.2,,,0.994,,8185,The freedom that children are given should be determined by their age and maturity level and not by their sex.<br><br>,216715,37,html-vas-response,,
41,masc lex 1,,,"[{'time': 3526.600000000093, 'location': 0.998}]",NEGATIVE,,,0.0-35.0-0.3,,,0.998,,4216,Tasks around the house should not be assigned by sex.<br><br>,220931,38,html-vas-response,,
41,masc lex 1,,,"[{'time': 2982.5, 'location': 0.99603125}]",NEGATIVE,,,0.0-35.0-0.4,,,0.99603125,,3614,We should stop thinking about whether people are male or female and focus on other characteristics.<br><br>,224546,39,html-vas-response,,
41,masc lex 1,,,"[{'time': 2724.600000000093, 'location': 0.99603125}]",NEGATIVE,,,0.0-35.0-0.5,,,0.99603125,,3377,People can be both aggressive and nurturing regardless of sex.<br><br>,227923,40,html-vas-response,,
41,masc lex 1,,,"[{'time': 3082.8000000002794, 'location': 0.508}]",POSITIVE,,,0.0-35.0-0.6,,,0.508,,4223,Some types of work are just not appropriate for women.<br><br>,232148,41,html-vas-response,,
41,masc lex 1,,,"[{'time': 2661.5, 'location': 0.996}]",NEGATIVE,,,0.0-35.0-0.7,,,0.996,,3414,People should be treated the same regardless of their sex.<br><br>,235562,42,html-vas-response,,
41,masc lex 1,,,"[{'time': 3355.600000000093, 'location': 0.53803125}, {'time': 3984.7999999998137, 'location': 0.50803125}, {'time': 5311.799999999814, 'location': 0.36003125}, {'time': 5829, 'location': 0.27603125}]",POSITIVE,,,0.0-35.0-0.8,,,0.27603125,,6363,Mothers should make most decisions about how children are brought up.<br><br>,241926,43,html-vas-response,,
